관리기관명,소재지지번주소,설치년월,보관일수,카메라대수,경도,소재지도로명주소,위도,설치목적구분,촬영방면정보,데이터기준일자,카메라화소수,관리기관전화번호
강원도 원주시청,강원도 원주시 단계동 806-2,11-Sep,30,1,127.9280701,강원도 원주시 봉화로 122,37.3543243,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 단계동 807-2,11-Sep,30,1,127.9315414,강원도 원주시 백간길 72,37.3520317,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 단계동 933,11-Sep,30,1,127.934639,강원도 원주시 이화3길 10-12,37.337883,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 단계동 1082-3,11-Sep,30,1,127.9334335,"강원도 원주시 모래내길 35, (단계동)",37.353199,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 단계동 1112-1,11-Sep,30,1,127.927269,"강원도 원주시 천사로 19, (단계동)",37.3481941,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 단계동 824,11-Sep,30,1,127.9327774,"강원도 원주시 금불4길 29, (단계동)",37.3493195,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 단계동 910-1,11-Sep,30,1,127.936615,"강원도 원주시 이화1길 2-24, (단계동)",37.3404961,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 우산동 820,11-Sep,30,1,127.9344788,강원도 원주시 모란1길 86,37.364212,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 태장2동 1054-4,11-Sep,30,1,127.9510574,"강원도 원주시 현충로314번길 30, (태장동)",37.3802948,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 태장2동 2705,11-Sep,30,1,127.9535294,"강원도 원주시 흥양로51번길 22, (태장동)",37.3854179,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 단구동 1473-6,11-Sep,30,1,127.966423,"강원도 원주시 치악로1524번길 13, (단구동)",37.3211746,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1640,11-Sep,30,1,127.9253769,"강원도 원주시 시청로 64, (무실동, 요진보네르카운티)",37.3368263,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1645,11-Sep,30,1,127.9265594,"강원도 원주시 시청로 92, (무실동, 베스파타운무실주공3단지)",37.334343,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1674-5,11-Sep,30,1,127.9214783,"강원도 원주시 섬밭들1길 18-8, (무실동)",37.3330154,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1654-5,11-Sep,30,1,127.9247971,"강원도 원주시 섬밭들2길 1, (무실동)",37.3338192,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1732-11,11-Sep,30,1,127.9284668,"강원도 원주시 만대공원길 14-1, (무실동)",37.3377304,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1728-8,11-Sep,30,1,127.9271545,"강원도 원주시 만대공원길 32, (무실동)",37.3384361,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1761-1,11-Sep,30,1,127.9224854,,37.337368,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1653,11-Sep,30,1,127.923439,,37.3341599,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 반곡관설동 1687-7,14-Apr,30,1,127.9626846,"강원도 원주시 라옹정길 27, (관설동)",37.3187637,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 반곡관설동 1792-1,11-Sep,30,1,127.959465,"강원도 원주시 치악고교길 20, (관설동)",37.3147469,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 반곡관설동 1751-3,11-Sep,30,1,127.9590607,"강원도 원주시 단관공원길 45, (관설동)",37.3178329,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 반곡관설동 1751-3,11-Sep,30,1,127.9594116,"강원도 원주시 단관공원길 45, (관설동)",37.3193703,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 귀래면 운남리 1012-1,11-Sep,30,1,127.8840408,강원도 원주시 북원로 134,37.1727982,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 판부면 신촌리 1192-1,11-Nov,30,1,127.9744568,,37.3014984,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 명륜2동 608,11-Nov,30,1,127.9433289,"강원도 원주시 황소마을길 40, (명륜동)",37.3321877,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 태장2동 540-5,11-Nov,30,1,127.9584961,"강원도 원주시 흥양로 100, (태장동)",37.3835564,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 우산동 287-1,11-Dec,30,1,127.9382935,강원도 원주시 우무개로 22,37.3653259,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 우산동 287-1,14-Apr,30,1,127.9378738,,37.3656998,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 건등리 1699-2,12-Jun,30,1,127.8203812,"강원도 원주시 문막읍 건등로 43-6, (건등리)",37.314518,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 건등리 1707-16,12-Jun,30,1,127.8197479,"강원도 원주시 문막읍 건등로 24-13, (건등리)",37.3121719,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 흥업면 매지리 1932,12-Jun,30,1,127.9104156,,37.2787743,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 판부면 서곡리 1993,12-Jun,30,1,127.9426956,,37.3203278,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 판부면 서곡리 2022,12-Jun,30,1,127.9490204,,37.3182907,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 개운동 438,12-Jun,30,1,127.9495697,"강원도 원주시 송림길 22, (개운동)",37.3330727,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 개운동 251-1,12-Jun,30,1,127.9557953,"강원도 원주시 치악로 1755-9, (개운동)",37.3382263,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 명륜1동 313,12-Jun,30,1,127.9410858,"강원도 원주시 서원대로 279, (명륜동)",37.3380852,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 명륜1동 313,12-Jun,30,1,127.9423981,"강원도 원주시 서원대로 279, (명륜동)",37.3368988,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 명륜1동 313,12-Jun,30,1,127.9468842,"강원도 원주시 서원대로 279, (명륜동)",37.3350945,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 명륜2동 482,12-Jun,30,1,127.9451981,"강원도 원주시 남원로527번길 6-38, (명륜동)",37.3332939,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 명륜2동 836-1,12-Jun,30,1,127.9408264,"강원도 원주시 남원로469번길 25-22, (명륜동)",37.3275528,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 명륜2동 834-2,12-Jun,30,1,127.9413071,"강원도 원주시 남원로469번길 23, (명륜동)",37.3282204,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 단구동 1536-9,12-Jun,30,1,127.941803,"강원도 원주시 천매봉길 43, (단구동)",37.3227196,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 단구동 1555,12-Jun,30,1,127.9438629,"강원도 원주시 남원로442번길 39, (단구동)",37.3241539,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 단구동 1579-3,12-Jun,30,1,127.9495697,"강원도 원주시 구곡길 10-31, (단구동)",37.3230057,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 단구동 1610-3,12-Jun,30,1,127.9562149,"강원도 원주시 단구로 354-23, (단구동)",37.3256569,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 단구동 1679,11-Sep,30,1,127.9555206,"강원도 원주시 단구로 398, (단구동, 구곡청솔3차아파트)",37.3209724,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 학성동 1064-2,12-Jun,30,1,127.9363861,"강원도 원주시 백간길 119, (학성동)",37.3521996,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 개운동 389,12-Jun,30,1,127.9580002,"강원도 원주시 행구로 25, (개운동)",37.3416214,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 단계동 903,12-Jun,30,1,127.9337158,,37.3418694,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 단계동 818-4,12-Jun,30,1,127.9300156,"강원도 원주시 금불1길 72-8, (단계동)",37.3496437,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 단계동 1095-3,12-Jun,30,1,127.9263153,,37.3501816,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 우산동 123-1,14-Apr,30,1,127.9382401,"강원도 원주시 상지대길 34-14, (우산동)",37.3703842,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 우산동 123-1,18-Apr,30,1,127.9382401,"강원도 원주시 상지대길 34-14, (우산동)",37.3703842,기타,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 우산동 123-1,18-Apr,30,1,127.9382401,"강원도 원주시 상지대길 34-14, (우산동)",37.3703842,기타,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 우산동 123-1,18-Apr,30,1,127.9382401,"강원도 원주시 상지대길 34-14, (우산동)",37.3703842,기타,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 우산동 123-1,18-Apr,30,1,127.9382401,"강원도 원주시 상지대길 34-14, (우산동)",37.3703842,기타,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 우산동 121-18,12-Jun,30,1,127.9377136,"강원도 원주시 상지대길 40-7, (우산동)",37.3702087,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 우산동 411-10,12-Jun,30,1,127.9403839,"강원도 원주시 우산공단길 24, (우산동)",37.3746109,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 태장1동 729-3,12-Jun,30,1,127.9562759,"강원도 원주시 육판길 1, (태장동)",37.3559265,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 태장1동 1346-85,12-Jun,30,1,127.9526443,"강원도 원주시 새동네1길 56, (태장동)",37.3583984,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 태장2동 1362-10,12-Jun,30,1,127.950119,"강원도 원주시 북원로2718번길 29, (태장동)",37.3857155,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 봉산동 902-274,12-Jun,30,1,127.9623337,,37.3438797,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 무실동 942-9,12-Jun,30,1,127.9345551,,37.3361855,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1716-3,12-Jun,30,1,127.9192429,"강원도 원주시 만대로 59, (무실동)",37.3394623,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1644,12-Jun,30,1,127.9243851,"강원도 원주시 시청로 88, (무실동, 베스파타운무실주공4단지)",37.3358727,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1728-8,12-Jun,30,1,127.926445,"강원도 원주시 만대공원길 32, (무실동)",37.3395195,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1822-1,12-Jun,30,1,127.9336777,"강원도 원주시 시청로 160-1, (무실동)",37.3319054,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 명륜1동 311-11,17-Dec,30,1,127.9407806,"강원도 원주시 종각길 17, (명륜동)",37.3400917,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 반곡관설동 1657-15,12-Dec,30,1,127.9605713,"강원도 원주시 라옹정길 74-21, (관설동)",37.322197,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 개운동 290-6,12-Dec,30,1,127.9526978,"강원도 원주시 남원로620번길 11, (개운동)",37.3383064,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 원인동 197-40,12-Dec,30,1,127.9487534,"강원도 원주시 무실로43번길 23, (원동)",37.3451538,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 신림면 신림리 693-38,12-Dec,30,1,128.0817261,"강원도 원주시 신림면 신림황둔로 2, (신림리)",37.2296677,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 신림면 황둔리 658-14,12-Dec,30,1,128.1926422,,37.262001,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 판부면 서곡리 60-6,12-Dec,30,1,127.9481125,,37.3057289,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 원인동 210,12-Dec,30,1,127.9507675,"강원도 원주시 일산로 72, (원동)",37.3456688,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 지정면 신평리 1018,12-Dec,30,1,127.8959885,,37.367588,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 명륜2동 764-2,12-Dec,30,1,127.9405975,"강원도 원주시 한지공원길 94-23, (명륜동)",37.3343582,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 명륜2동 388,12-Dec,30,1,127.9427032,"강원도 원주시 남원로527번길 82-9, (명륜동)",37.3351212,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 태장2동 485,12-Dec,30,1,127.9559097,"강원도 원주시 흥양로51번길 113, (태장동)",37.3865204,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1887-1,12-Dec,30,1,127.9289474,"강원도 원주시 솔우물2길 2, (무실동)",37.3274002,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1868-4,12-Dec,30,1,127.930809,,37.3270798,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 동화리 1539-3,13-Jun,30,1,127.829834,,37.3237648,기타,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 흥업면 매지리 1932-4,13-Jun,30,1,127.9093857,"강원도 원주시 흥업면 세동길 10-33, (매지리)",37.2781487,생활방범,360도 회전,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 단계동 산73-40,13-Jun,30,1,127.9284821,,37.3544273,기타,360도 회전,2018-07-27,130,033-737-5146
